--------------------------------------------------------------------------------
Profile data file '15_10/09/valgrind_BasketballPass__QP_32_nF_5_SR_4_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32.txt' (creator: callgrind-3.10.1)
--------------------------------------------------------------------------------
I1 cache: 32768 B, 64 B, 8-way associative
D1 cache: 16384 B, 32 B, 4-way associative
LL cache: 8388608 B, 32 B, 2-way associative
Timerange: Basic block 0 - 5130534435
Trigger: Program termination
Profiled target:  ../../HM-16.2/bin/./TAppEncoderStatic -c ../../HM-16.2/cfg/encoder_lowdelay_main.cfg -c ../../HM-16.2/cfg/per-sequence/BasketballPass.cfg --QP=32 --SearchRange=4 --FramesToBeEncoded=5 (PID 1132, part 1)
Events recorded:  Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Events shown:     Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Event sort order: Ir Dr Dw I1mr D1mr D1mw ILmr DLmr DLmw
Thresholds:       100 0 0 0 0 0 0 0 0
Include dirs:     
User annotated:   
Auto-annotation:  on

--------------------------------------------------------------------------------
            Ir             Dr             Dw        I1mr        D1mr        D1mw   ILmr    DLmr      DLmw 
--------------------------------------------------------------------------------
66,926,216,540 27,298,595,102 10,990,414,376 170,499,884 255,253,523 424,824,077 17,747 288,470 1,078,894  PROGRAM TOTALS

--------------------------------------------------------------------------------
            Ir            Dr            Dw       I1mr       D1mr        D1mw  ILmr    DLmr    DLmw  file:function
   354,502,304    39,656,616             0     43,069          0           0     2       .       .  ???:TComRdCost::xGetComponentBits(int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   350,493,054   110,119,419    20,070,413    101,439    891,974      81,572    12      25       .  ???:TComRdCost::xGetSAD4(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   342,342,376   157,907,000    60,636,288    432,133     61,813   3,409,351    19       2       5  ???:partialButterfly4(int*, int*, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   336,553,439   130,725,181    67,298,816    788,950  1,947,298   2,926,505    16       6      21  ???:TEncSbac::estSignificantCoefficientsBit(estBitsSbacStruct*, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   333,725,184   160,682,496    98,881,536    247,764  3,121,973     194,335     4      40       6  ???:TEncBinCABACCounter::encodeBin(unsigned int, ContextModel&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   331,317,574   132,988,815    54,333,241  2,289,480    942,132   1,806,440    24       5      17  ???:TEncSbac::estLastSignificantPositionBit(estBitsSbacStruct*, int, int, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   308,630,866   308,630,866             0         79          0           0     9       .       .  ???:__x86.get_pc_thunk.bx [/usr/lib/libm-2.21.so]
   305,231,582    74,147,086    60,394,082  2,166,666  3,627,775   6,452,980    12       1   1,247  ???:TComTrQuant::xT(ComponentID, bool, short*, unsigned int, int*, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   264,864,005   108,824,191    49,635,766    757,051  3,322,982     243,572    20     158       2  ???:TComPrediction::xPredInterBlk(ComponentID, TComDataCU*, TComPicYuv*, unsigned int, TComMv*, int, int, TComYuv*, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   260,219,071    98,544,288    14,614,463  1,001,247     85,034     795,778    24       0      12  ???:TComTrQuant::xDeQuant(TComTU&, int const*, int*, ComponentID, QpParam const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   255,016,404    98,427,384    56,670,312  1,462,911    675,503   1,186,694    14       .       .  ???:TComRdCost::xGetSSE4(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   237,437,052   138,437,692    19,826,774    450,855    219,320     891,878   104      32       4  ???:partialButterflyInverse16(int*, int*, int, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   237,140,999   134,642,639     9,965,889    123,719    823,966     243,304     8   5,034       .  ???:void TComInterpolationFilter::filter<8, true, true, true>(int, short const*, int, short*, int, int, int, short const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   228,726,502    26,560,758       645,020     77,181  1,790,612           0     5     211       .  ???:TEncEntropy::countNonZeroCoeffs(int*, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   226,383,132    83,824,818    39,978,310  2,338,257  1,279,623   3,680,149    16       9      33  ???:TEncSbac::estSignificantMapBit(estBitsSbacStruct*, int, int, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   216,671,718    83,120,335    49,748,198    441,715  1,054,497      23,867    10       4       .  ???:TEncSearch::xPatternRefinement(TComPattern*, TComMv, int, TComMv&, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   203,445,826    98,384,598    77,993,046  4,147,453  2,111,960     238,572    24      16       3  ???:TComTrQuant::transformNxN(TComTU&, ComponentID, short*, unsigned int, int*, int*, int&, QpParam const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   183,236,451    49,254,493    17,142,415    495,629  1,154,152     837,460    12       5     769  ???:TComYuv::addClip(TComYuv const*, TComYuv const*, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   180,829,766   180,829,766             0    107,965          0           0     6       .       .  ???:0x001366a7 [/usr/lib/libc-2.21.so]
   179,181,488    76,892,872    44,066,934  1,838,221  2,471,957   1,819,223    17      31     321  ???:getTUEntropyCodingParameters(TUEntropyCodingParameters&, TComTU&, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   175,601,028    74,251,140    55,080,139    522,601     21,135       7,596     7       0       1  ???:TEncSearch::xTZSearchHelp(TComPattern*, TEncSearch::IntTZSearchStruct&, int, int, unsigned char, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   173,115,180    80,374,905    40,805,721  2,732,154  3,511,596   2,705,013    18      15      15  ???:TEncSbac::estCBFBit(estBitsSbacStruct*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   172,342,159    72,836,786    62,226,703  1,167,884    873,281     349,987    21       .       .  ???:TComRdCost::xGetSSE8(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   172,321,895    67,962,470    60,065,517    169,545     25,403       4,950    22       .       .  ???:TEncSearch::xPatternSearch(TComPattern*, short*, int, TComMv*, TComMv*, TComMv&, unsigned int&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   170,303,780    65,065,210    14,525,985    309,823    832,161     655,015    28       .       .  ???:TComYuv::addAvg(TComYuv const*, TComYuv const*, unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   169,753,225    73,586,525    68,471,275    519,238  1,542,773     133,286    30       0       3  ???:TComRdCost::xGetSSE16(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   162,774,864    58,088,792    33,021,160    901,061    610,078      26,199    25      10       .  ???:TComYuv::copyPartToPartComponent(ComponentID, TComYuv*, unsigned int, unsigned int, unsigned int) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   157,337,658    41,350,941     1,409,139      2,742     97,130       2,289    20       1       .  ???:TComRdCost::xGetSAD24(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   146,302,530    52,811,123    50,584,726    681,933  1,278,927   1,102,115    30       5     116  ???:TComTU::TComTU(TComTU&, bool, TComTU::TU_SPLIT_MODE, bool, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   144,430,872    50,194,764    31,250,802    726,609  2,984,020      51,464    22       .       .  ???:TComRdCost::calcRdCost(unsigned int, unsigned int, bool, DFunc) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   143,850,076    54,380,845    48,134,200  4,641,074  2,851,872   1,198,523    41       2      29  ???:TEncSearch::xEstimateResidualQT(TComYuv*, double&, unsigned int&, unsigned int&, unsigned int*, TComTU&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   141,306,000    39,180,300    28,261,200  1,968,692    380,808     562,593    14       .       .  ???:TComTrQuant::xTransformSkip(short*, unsigned int, int*, TComTU&, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   135,962,826    39,369,882    16,823,946    233,739  1,421,122           0    13       .       .  ???:TComYuv::removeHighFreq(TComYuv const*, unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   133,542,833    43,322,949    76,857,029  2,381,716     86,963     237,361    18       0       9  ???:TComRdCost::getDistPart(int, short*, int, short*, int, unsigned int, unsigned int, ComponentID, DFunc) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   132,921,977    58,759,876    30,804,185  1,492,048    324,930     146,487    29       0       2  ???:TComTURecurse::nextSection(TComTU const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   127,614,020    56,014,527    54,159,833    173,186  1,386,428      52,792    64       .       .  ???:TComRdCost::xGetSSE32(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   126,422,010    66,867,840    15,511,410    637,176    106,932     749,202    58       8       4  ???:partialButterflyInverse8(int*, int*, int, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   123,560,316    57,483,015    52,941,333    475,098    352,590   1,327,825    22       .       .  ???:TComDataCU::initEstData(unsigned int, int, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   120,235,061    49,645,787    30,428,063  2,443,977    338,436     271,091    13       0      22  ???:TEncSbac::codeQtCbf(TComTU&, ComponentID, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   111,052,434    26,143,034    47,289,518  3,502,100  2,886,007   3,553,931   129       0      40  ???:TEncSearch::predInterSearch(TComDataCU*, TComYuv*, TComYuv*, TComYuv*, TComYuv*, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   110,502,533    31,066,079    14,782,581  2,190,834    877,800   1,958,848   101     268   4,249  ???:fillReferenceSamples(int, TComDataCU*, short const*, short*, bool const*, int, int, int, int, int, unsigned int, unsigned int, unsigned int, unsigned int, int, ChannelType, ChromaFormat) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
   103,585,363    35,252,705    15,003,666    407,680    954,517     878,382    11       6     491  ???:TComYuv::subtract(TComYuv const*, TComYuv const*, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    98,271,415    33,948,307    16,080,777    360,456  1,271,809     134,429     4       .       .  ???:TComDataCU::clipMv(TComMv&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    96,701,820    38,680,728    38,680,728     89,919  2,485,055     727,558     4      68      54  ???:TEncSbac::xCopyContextsFrom(TEncSbac const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    92,375,195    30,246,219    17,562,005        301    187,338      36,145   173   4,809  20,094  ???:TEncSampleAdaptiveOffset::getBlkStats(ComponentID, SAOStatData*, short*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    92,166,294    25,508,439     2,204,433      5,543     76,338       2,022    15       .       .  ???:TComRdCost::xGetSAD12(DistParam*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    87,573,530    39,806,150    28,660,428    478,350    565,678   1,261,989     8       7       5  ???:TComTrQuant::xQuant(TComTU&, int*, int*, int*, int&, ComponentID, QpParam const&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    85,768,176    46,457,762    35,736,740    132,317  4,086,675     878,929     4       2      65  ???:TEncBinCABAC::copyState(TEncBinIf const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    84,760,812    30,525,979    35,857,946  3,229,613    330,261     168,182   229       .       .  ???:TEncSearch::xTZSearch(TComDataCU*, TComPattern*, short*, int, TComMv*, TComMv*, TComMv&, unsigned int&, TComMv const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    84,352,474    35,842,484    28,169,624     58,024    241,321     133,199     6       1       .  ???:TComRdCost::setDistParam(TComPattern*, short*, int, DistParam&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    83,624,986    25,085,965    15,533,274     78,829    570,382   2,955,823    13       0      15  ???:__memcpy_chk_ssse3 [/usr/lib/libc-2.21.so]
    78,388,348    51,495,282     3,232,804     26,972    173,505     156,487     8      21       .  ???:void TComInterpolationFilter::filter<8, true, true, false>(int, short const*, int, short*, int, int, int, short const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    75,999,256    30,769,460     3,658,515    115,412     30,283           0     9       .       .  ???:TComTrQuant::calcPatternSigCtx(unsigned int const*, unsigned int, unsigned int, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    75,491,189    31,981,446    10,538,052    592,150  1,010,487     177,817     8       1      16  ???:TComDataCU::getQuadtreeTULog2MinSizeInCU(unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    74,568,540    34,141,860     9,002,580    374,271     42,515     588,162    26       2       .  ???:fastForwardDst(int*, int*, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    73,851,950    16,151,722    14,891,243    641,821    170,353   1,281,620     8       0       8  ???:TComTrQuant::xIT(ComponentID, bool, int*, short*, unsigned int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    70,914,668    32,233,940    32,233,940    118,536  1,661,404     162,658     4     109       5  ???:TEncSbac::xCopyFrom(TEncSbac const*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    69,673,140    24,097,507    24,285,150  1,379,037    181,977      14,895    42       0       8  ???:TEncSbac::codeIntraDirLumaAng(TComDataCU*, unsigned int, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    68,692,428    34,346,214    22,897,476    132,250     47,431         808     3       .       .  ???:TComDataCU::setTransformSkipPartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    65,282,086    30,252,674    19,106,952  1,322,574    551,968   3,096,732    10       0      21  ???:TComTrQuant::rdpcmNxN(TComTU&, ComponentID, short*, unsigned int, QpParam const&, int*, int&, RDPCMMode&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    63,063,387    19,784,592    39,569,184    339,633     55,762      80,648    10       0       1  ???:TEncSbac::estBit(estBitsSbacStruct*, int, int, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    60,024,427    17,582,200    15,979,227  2,089,530    580,674   2,081,176    31       2      32  ???:xTrMxN(int, int*, int*, int, int, bool, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    58,495,161    15,116,727    13,144,980    114,482    437,121      55,506     3      10       2  ???:TComYuv::clear() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    58,289,304    29,328,486    11,917,976    976,663    667,311     107,372    12      37       4  ???:TComDataCU::getPULeft(unsigned int&, unsigned int, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    56,437,488    22,743,358    10,832,830    422,830  2,942,264      36,821    14      36       1  ???:TComDataCU::xAddMVPCand(_AMVPInfo*, RefPicList, int, unsigned int, MVP_DIR) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    54,530,967    22,117,914    14,506,307    559,684     44,064       8,983    34       0       1  ???:TComPrediction::predIntraAng(ComponentID, unsigned int, short*, unsigned int, short*, unsigned int, TComTU&, bool, bool, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    53,332,444    25,510,522    12,083,518  1,321,841    283,028     129,498    12      24      33  ???:TComDataCU::getPUAbove(unsigned int&, unsigned int, bool, bool, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    53,053,590     3,298,536    16,345,326    129,589    118,995     829,330     6     140  16,972  ???:TComCUMvField::clearMvField() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    52,999,857    20,394,373    15,038,294  1,366,966    485,367     595,321    56      21   2,336  ???:TComPrediction::initAdiPatternChType(TComTU&, bool&, bool&, ComponentID, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    52,292,328    22,472,736    17,718,888    754,074    995,897       5,028    18       .       .  ???:TEncSearch::xGetTemplateCost(TComDataCU*, unsigned int, unsigned int, TComYuv*, TComYuv*, TComMv, int, int, RefPicList, int, int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    51,690,459    23,024,938    15,747,512  1,004,252  1,526,061       1,821    18       .       .  ???:QpParam::QpParam(TComDataCU const&, ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    50,996,764    20,143,118    11,358,433    832,189    167,937           0    38       8       .  ???:TEncSbac::codeLastSignificantXY(unsigned int, unsigned int, int, int, ComponentID, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    50,847,919    23,141,100    11,243,635    167,263     36,369     259,157     7       0       6  ???:TEncSearch::xEncodeResidualQT(ComponentID, TComTU&)'2 [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    49,920,063    19,826,408    16,285,978    270,163    242,873     118,676     5       8       .  ???:TComPrediction::xPredInterUni(TComDataCU*, unsigned int, int, int, RefPicList, TComYuv*, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    49,585,034    16,334,626    13,101,390  1,062,973    347,183      19,689    26       0       4  ???:TComDataCU::getIntraDirPredictor(unsigned int, int*, ComponentID, int*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    48,731,176    20,546,214    15,982,336  1,597,465  1,466,956     376,793    32       1       3  ???:TEncSearch::xMotionEstimation(TComDataCU*, TComYuv*, int, RefPicList, TComMv*, int, TComMv&, unsigned int&, unsigned int&, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    48,541,624    20,883,247     9,950,342  1,180,644    181,693     311,730    14       0      22  ???:TComDataCU::getCoefScanIdx(unsigned int, unsigned int, unsigned int, ComponentID) const [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    48,236,428    14,750,665     9,115,666    162,648    223,486     435,060    23       1       .  ???:TComCUMvField::setAllMv(TComMv const&, PartSize, int, unsigned int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    46,988,406    23,494,203    12,365,370    723,083    310,991   2,307,842     4       1       5  ???:TEncSbac::estSignificantCoeffGroupMapBit(estBitsSbacStruct*, ChannelType) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    46,613,592    23,306,796    15,537,864    219,580    499,481     144,578     4       .       .  ???:TComDataCU::setCbfPartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    46,603,116    23,301,558    15,534,372    401,363    236,645     788,182     3       0       9  ???:TComDataCU::setExplicitRdpcmModePartRange(unsigned int, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    46,294,947    14,184,390    18,731,816  1,070,305    757,697     169,329    24      15       3  ???:TComDataCU::fillMvpCand(unsigned int, unsigned int, RefPicList, int, _AMVPInfo*) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    45,969,511    24,891,828     3,829,512    943,802     32,514           0     6       .       .  ???:TComTU::getGolombRiceStatisticsIndex(ComponentID) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    44,572,968    22,286,484    14,857,656     41,313     36,886           0     2       .       .  ???:TComDataCU::setCrossComponentPredictionAlphaPartRange(char, ComponentID, unsigned int, unsigned int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    44,285,546    15,638,397    22,650,901  1,222,466  1,209,678       7,196    37      20       .  ???:TEncSearch::xExtDIFUpSamplingQ(TComPattern*, TComMv, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    42,930,341    19,298,590     7,427,334    315,210          0     350,504    28       0     559  ???:TComPrediction::xPredIntraPlanar(short const*, int, short*, int, unsigned int, unsigned int, ChannelType, ChromaFormat) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    41,665,697    14,468,843    20,069,738    964,874    506,284     182,206   186      12      12  ???:TEncSearch::estIntraPredQT(TComDataCU*, TComYuv*, TComYuv*, TComYuv*, TComYuv*, short (*) [4096], unsigned int&, bool) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    40,304,362    25,909,947    14,394,415    183,033    753,206      18,977     2       6       1  ???:TEncSbac::resetBits() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    39,993,120    22,496,130     9,998,280    118,985    196,962         256     5       .       .  ???:TEncBinCABACCounter::getNumWrittenBits() [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    39,178,247    11,832,808     8,348,416    277,519    158,119     110,367    61       1       .  ???:TComCUMvField::setAllRefIdx(int, PartSize, int, unsigned int, int) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
    39,066,493    20,682,261    13,788,174    214,622    659,478           0     3       4       .  ???:TComRdCost::setDistParam(unsigned int, unsigned int, DFunc, DistParam&) [/home/mativi/HM-16.2/bin/TAppEncoderStatic]
